2,-1916,-148,0
28,-2040,-180,16
55,-2040,-188,68
82,-2040,-268,-20
109,-2040,-200,-12
166,-2012,-188,-20
193,-1816,-112,0
219,-1652,-172,-24
247,-1096,-148,128
273,-864,-80,-36
301,-648,-8,-40
327,532,2040,-1496
354,20,292,-40
381,-312,-548,476
408,-616,60,-44
435,-560,-524,-216
462,-700,136,208
488,-1236,76,88
520,-1540,-108,388
548,-1844,-320,36
576,-1904,-60,72
600,-2040,-192,0
653,-2040,-304,8
683,-2040,-208,-60
709,-1900,-260,-248
737,-1784,-148,-84
763,-1564,-136,-176
791,-1252,-40,-140
817,-1012,-88,-144
844,-744,-52,-40
871,-528,-8,-48
898,-480,48,8
925,-432,12,0
952,-360,32,-16
978,-504,-4,64
1006,-568,24,96
1033,-648,20,164
1058,-964,-32,104
1083,-1172,-32,60
1110,-1356,-68,56
1137,-1772,-132,8
1164,-1960,-148,8
1190,-2040,-140,-104
1217,-2040,-196,36
1245,-2040,-192,-64
1271,-2040,-184,20
1297,-2040,-216,-136
1328,-1716,-156,-80
1355,-1508,-172,-136
1382,-1312,-72,-116
1409,-904,-48,-56
1436,-704,-24,-56
1462,-600,-44,-16
1490,-520,-44,28
1516,-448,-28,-8
1544,-384,-20,-60
1570,-564,0,128
1596,-624,-36,112
1621,-772,-24,164
1647,-904,-80,96
1673,-1092,-108,84
1699,-1444,-128,12
1725,-1676,-128,20
1753,-1840,-172,8
1779,-2040,-192,64
1807,-2040,-192,-24
1833,-2040,-220,-64
1860,-2040,-164,-12
1887,-1848,-72,-108
1914,-1732,-192,-72
1941,-1556,-96,-124
1970,-1184,-60,-92
1998,-996,-28,-64
2024,-628,24,28
2052,-536,12,-16
2078,-540,0,-4
2103,-464,0,-16
2129,-432,44,12
2156,-536,-4,8
2183,-620,0,-12
2209,-840,-20,-12
2237,-1008,-56,0
2263,-1196,-72,52
2292,-1368,-92,36
2371,-2040,-172,20
2398,-2040,-204,16
2425,-2040,-192,-64
2452,-2040,-184,-28
2478,-1752,-160,-60
2506,-1560,-132,-116
2532,-1416,-52,-36
2560,-1040,-68,-128
2586,-900,-84,-108
2616,-740,-20,-44
2643,-620,-44,-4
2670,-608,-24,-52
2697,-504,-12,20
2723,-488,-4,4
2751,-588,12,-52
2777,-704,-4,-24
2805,-872,-52,8
2831,-1168,-92,0
2858,-1328,-104,12
2885,-1504,-112,4
2911,-1864,-200,4
2939,-2032,-188,20
2993,-2040,-208,-4
3020,-2040,-188,20
3046,-1908,-144,28
3073,-1748,-172,4
3100,-1412,-84,-32
3127,-1248,-68,-20
3154,-1092,-96,-36
3181,-728,24,-52
3207,-628,-44,-120
3237,-572,-16,-120
3265,-492,-12,-120
3291,-496,32,-64
3318,-532,0,-36
3344,-580,-28,-60
3372,-852,-56,-20
3399,-1048,-20,68
3426,-1120,-124,-32
3452,-1464,-76,12
3480,-1648,-88,36
3506,-1828,-72,36
3534,-2040,-184,-8
3560,-2040,-188,28
3587,-2040,-216,4
3614,-1868,-152,12
3641,-1732,-128,-8
3668,-1576,-112,8
3695,-1268,-116,-48
3721,-1064,-92,-48
3747,-848,16,-36
3799,-660,40,32
3826,-592,-68,-112
3853,-520,24,-96
3883,-552,20,-96
3936,-756,-52,-72
3964,-1004,-88,0
3990,-1148,-64,12
4018,-1344,-112,-12
4044,-1500,-144,-16
4071,-1788,-144,0
4098,-1948,-188,24
4152,-2040,-208,16
4179,-1972,-144,24
4205,-1836,-176,24
4233,-1552,-104,-8
4259,-1400,-104,-12
4285,-1240,-80,12
4310,-1040,-56,4
4337,-744,-32,-32
4364,-672,-4,-20
4391,-612,4,-12
4472,-624,8,4
4499,-676,-12,-128
4528,-852,-32,-56
4555,-980,-60,-100
4582,-1316,-56,-44
4609,-1476,-76,0
4636,-1644,-152,8
4663,-1804,-164,-24
4689,-2032,-128,-20
4717,-2032,-184,-76
4743,-2036,-156,24
